State,Year,Narcotic,NonNarcotic,Percentage,From.Yearly.Mean,Yearly.Mean
WI,1991,383,31085,1.2171094445150628,-0.30060322344118195,1.5177126679562447
WI,1992,457,52769,0.8586029384135573,-0.7080763023300162,1.5666792407435735
WI,1993,617,61103,0.9996759559300066,-0.4462032694996858,1.4458792254296924
WI,1994,1452,64309,2.2079956205045543,0.27080461568494973,1.9371910048196046
WI,1995,2944,73784,3.8369304556354913,2.2696646362710906,1.5672658193644005
WI,1996,4255,75116,5.360900076854266,3.255176316186227,2.105723760668039
WI,1997,7376,72569,9.226343110888736,5.920175645885651,3.3061674650030852
WI,1998,6804,93977,6.751272561296276,3.907793456575002,2.843479104721274
WI,1999,8748,119779,6.806351972737246,3.8589019647471705,2.947450007990075
WI,2000,13116,139093,8.617098857492,5.002186361995726,3.6149124954962732
WI,2001,17857,155672,10.290498994404393,5.885503038991515,4.404995955412878
WI,2002,31168,197150,13.65113569670372,6.606619688418478,7.0445160082852425
WI,2003,53105,249286,17.561699918317675,9.242590118375976,8.3191097999417
WI,2004,65791,289686,18.507807818789964,9.485073213545656,9.022734605244308
WI,2005,82338,305291,21.241444783543027,9.668034415252537,11.57341036829049
WI,2006,49881,154419,24.415565345080765,10.821117444741262,13.594447900339503
WI,2007,55052,139832,28.248599166683768,9.386900543422819,18.86169862326095
WI,2008,132293,317670,29.400861848640886,10.15107824261969,19.249783606021197
WI,2009,180207,596276,23.208106294664532,5.7232012711743785,17.484905023490153
WI,2010,262622,725065,26.58959771668555,7.930516596146941,18.65908112053861
WI,2011,329378,791032,29.39798823644916,8.932002677234529,20.46598555921463
WI,2012,343641,819918,29.533611961232737,8.578478596352866,20.95513336487987
WI,2013,331289,880416,27.3407306233778,7.176956226795177,20.163774396582625
WI,2014,379163,1177395,24.359066607219262,6.411884497821969,17.947182109397293
WI,2015,406802,1265419,24.327047680898637,7.3930403690600315,16.934007311838606
WI,2016,384676,1281118,23.092651312227083,7.042018697585274,16.05063261464181
WI,2017,86304,325920,20.936190032603633,6.035704509815075,14.900485522788559
