State,Year,Narcotic,NonNarcotic,Percentage,From.Yearly.Mean,Yearly.Mean
AK,1991,120,3777,3.079291762894534,1.5615790949382895,1.5177126679562447
AK,1992,82,5722,1.4128187456926258,-0.15386049505094768,1.5666792407435735
AK,1993,123,8020,1.5104998157927052,0.06462059036301282,1.4458792254296924
AK,1994,305,9719,3.0426975259377493,1.1055065211181447,1.9371910048196046
AK,1995,408,9195,4.248672289909403,2.681406470545003,1.5672658193644005
AK,1996,442,10229,4.1420672851654015,2.0363435244973624,2.105723760668039
AK,1997,972,10826,8.238684522800474,4.932517057797389,3.3061674650030852
AK,1998,1396,14811,8.613562041093354,5.770082936372081,2.843479104721274
AK,1999,2160,20711,9.444274408639762,6.496824400649687,2.947450007990075
AK,2000,3038,26268,10.366477854364293,6.751565358868019,3.6149124954962732
AK,2001,4802,30607,13.561523906351491,9.156527950938614,4.404995955412878
AK,2002,7479,45025,14.244628980649093,7.200112972363851,7.0445160082852425
AK,2003,7195,46090,13.502861968659097,5.1837521687173975,8.3191097999417
AK,2004,8115,51822,13.539216176985835,4.516481571741528,9.022734605244308
AK,2005,11944,54973,17.848977091023208,6.275566722732718,11.57341036829049
AK,2006,9149,35460,20.50931426393777,6.914866363598268,13.594447900339503
AK,2007,9448,35171,21.174835832268766,2.3131372090078166,18.86169862326095
AK,2008,12813,38987,24.735521235521237,5.48573762950004,19.249783606021197
AK,2009,16771,52474,24.219799263484727,6.734894239994574,17.484905023490153
AK,2010,21856,63006,25.754754778346022,7.0956736578074135,18.65908112053861
AK,2011,28650,72733,28.25917560143219,7.79319004221756,20.46598555921463
AK,2012,24887,72622,25.522772256919872,4.5676388920400015,20.95513336487987
AK,2013,28564,78988,26.558315977387682,6.394541580805058,20.163774396582625
AK,2014,27662,96307,22.313642926860748,4.366460817463455,17.947182109397293
AK,2015,28711,100186,22.2743741126636,5.340366800824995,16.934007311838606
AK,2016,37966,141639,21.138609726900697,5.087977112258887,16.05063261464181
AK,2017,13053,40753,24.259376277738543,9.358890754949984,14.900485522788559
