State,Year,Narcotic,NonNarcotic,Percentage,From.Yearly.Mean,Yearly.Mean
MI,1991,437,91633,0.47463886173563596,-1.0430738062206086,1.5177126679562447
MI,1992,728,162831,0.4450993219572142,-1.1215799187863593,1.5666792407435735
MI,1993,941,231005,0.4056978779543514,-1.040181347475341,1.4458792254296924
MI,1994,1842,273151,0.6698352321695461,-1.2673557726500584,1.9371910048196046
MI,1995,1891,294659,0.6376664980610353,-0.9295993213033652,1.5672658193644005
MI,1996,3605,276866,1.2853378780693905,-0.8203858825986485,2.105723760668039
MI,1997,4827,225603,2.0947793256086444,-1.2113881393944408,3.3061674650030852
MI,1998,3506,210732,1.6364977268271734,-1.2069813778941008,2.843479104721274
MI,1999,2679,170847,1.543860862349158,-1.403589145640917,2.947450007990075
MI,2000,3981,160432,2.4213413781148696,-1.1935711173814036,3.6149124954962732
MI,2001,7456,286582,2.5357266747835316,-1.8692692806293465,4.404995955412878
MI,2002,24604,353568,6.5060342912748705,-0.538481717010372,7.0445160082852425
MI,2003,37583,357949,9.501886067372551,1.1827762674308513,8.3191097999417
MI,2004,49807,420543,10.589348357606038,1.5666137523617305,9.022734605244308
MI,2005,86594,387721,18.25664379157311,6.683233423282621,11.57341036829049
MI,2006,23699,166181,12.481040657257216,-1.1134072430822872,13.594447900339503
MI,2007,24835,161997,13.292690759612913,-5.569007863648036,18.86169862326095
MI,2008,28076,162166,14.758045016347598,-4.491738589673599,19.249783606021197
MI,2009,34242,263909,11.484784555476924,-6.000120468013229,17.484905023490153
MI,2010,216559,1091552,16.55509356621877,-2.10398755431984,18.65908112053861
MI,2011,333968,1581752,17.4330277911177,-3.0329577680969315,20.46598555921463
MI,2012,345589,1675649,17.097887532294564,-3.8572458325853063,20.95513336487987
MI,2013,390137,1997201,16.34192560919317,-3.821848787389456,20.163774396582625
MI,2014,497347,3053430,14.006708954124688,-3.9404731552726044,17.947182109397293
MI,2015,535385,3605961,12.927801734025604,-4.006205577813002,16.934007311838606
MI,2016,530173,4036526,11.609545538254217,-4.441087076387593,16.05063261464181
MI,2017,89147,799282,10.034228959207772,-4.866256563580787,14.900485522788559
