State,Year,Narcotic,NonNarcotic,Percentage,From.Yearly.Mean,Yearly.Mean
MD,1991,284,28321,0.9928334207306415,-0.5248792472256032,1.5177126679562447
MD,1992,538,57628,0.9249389677818657,-0.6417402729617078,1.5666792407435735
MD,1993,1012,45939,2.1554386488040724,0.70955942337438,1.4458792254296924
MD,1994,1762,50795,3.3525505641493996,1.415359559329795,1.9371910048196046
MD,1995,1864,56498,3.193859017854083,1.6265931984896824,1.5672658193644005
MD,1996,2573,66903,3.7034371581553343,1.5977133974872952,2.105723760668039
MD,1997,2837,65399,4.157629403833753,0.8514619388306679,3.3061674650030852
MD,1998,1236,35586,3.3566889359621968,0.5132098312409226,2.843479104721274
MD,1999,1803,55118,3.1675480051299174,0.22009799713984224,2.947450007990075
MD,2000,2061,48231,4.098067287043665,0.4831547915473915,3.6149124954962732
MD,2001,4289,83758,4.871261939645871,0.4662659842329928,4.404995955412878
MD,2002,9047,108373,7.704820303185148,0.6603042948999054,7.0445160082852425
MD,2003,19544,155046,11.194226473452087,2.8751166735103872,8.3191097999417
MD,2004,34474,173972,16.538575938132656,7.515841332888348,9.022734605244308
MD,2005,50088,188199,21.020030467461506,9.446620099171016,11.57341036829049
MD,2006,16846,50417,25.04497271902829,11.450524818688788,13.594447900339503
MD,2007,12623,29670,29.846546709857424,10.984848086596475,18.86169862326095
MD,2008,18089,34542,34.36947806425871,15.119694458237511,19.249783606021197
MD,2009,25462,67310,27.445781054628554,9.960876031138401,17.484905023490153
MD,2010,196281,529893,27.02947227523982,8.37039115470121,18.65908112053861
MD,2011,330120,771622,29.963457869446746,9.497472310232116,20.46598555921463
MD,2012,372897,832053,30.947093240383417,9.991959875503547,20.95513336487987
MD,2013,428852,876706,32.848176794903026,12.684402398320401,20.163774396582625
MD,2014,548697,1210412,31.19175673593848,13.244574626541187,17.947182109397293
MD,2015,556571,1224427,31.25051235318625,14.316505041347643,16.934007311838606
MD,2016,556135,1264894,30.539601511013824,14.488968896372015,16.05063261464181
MD,2017,133804,339419,28.27504157659285,13.374556053804293,14.900485522788559
