Labeler.Code,Product.Code,Product,Strength,DEA.Schedule,Opiate,Units.Reimbursed,Number.of.Prescriptions
00002,1975,TESTOSTERONE,30,CIII,,1478830,14827
00002,3227,ATOMOXETINE HYDROCHLORIDE,10,,,5150887,142698
00002,7511,INSULIN LISPRO,100,,,3174757.93,150042
00002,7712,INSULIN LISPRO,200,,,13839,1122
00002,8031,GLUCAGON,NA,,,402803.402,267948
00002,8715,INSULIN HUMAN,100,,,7984265.534,377975
00002,8797,INSULIN LISPRO,100,,,3362674.085,162754
00002,8798,INSULIN LISPRO,100,,,398849.56,16725
00002,8799,INSULIN LISPRO,100,,,18272501.666,1042530
00002,8803,INSULIN HUMAN,100,,,1437061,70213
00003,0293,TRIAMCINOLONE ACETONIDE,40,,,1356702.851,959836
00003,0494,TRIAMCINOLONE ACETONIDE,10,,,646335.536,230745
00005,1971,PNEUMOCOCCAL 13-VALENT CONJUGATE VACCINE,2.2; 2.2; 2.2; 2.2; 2.2; 4.4; 2.2; 2.2; 2.2; 2.2; 2.2; 2.2; 2.2,,,147.5,303
00006,0032,IVERMECTIN,3,,,126267.084,25752
00006,0078,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,50; 500,,,277806,6296
00006,0080,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,50; 1000,,,3424595.36,62464
00006,0081,SITAGLIPTIN AND METFORMIN HYDROCHLORIDE,100; 1000,,,1532804,47579
00006,0270,ALENDRONATE SODIUM AND CHOLECALCIFEROL,70; 5600,,,2722,642
00006,0710,ALENDRONATE SODIUM AND CHOLECALCIFEROL,70; 2800,,,11357,2747
00006,3800,RIZATRIPTAN BENZOATE,5,,,3139,320
00006,3801,RIZATRIPTAN BENZOATE,10,,,44829,4172
00006,4119,"HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT",30; 40; 60; 40; 20; 20; 20; 20; 20,,,3448.05,3191
00006,4121,"HUMAN PAPILLOMAVIRUS 9-VALENT VACCINE, RECOMBINANT",30; 40; 60; 40; 20; 20; 20; 20; 20,,,597.9,519
00008,0607,PANTOPRAZOLE SODIUM,40,,,17297828.282,536503
00008,0833,VENLAFAXINE HYDROCHLORIDE,75,,,497717,9779
00008,0836,VENLAFAXINE HYDROCHLORIDE,150,,,570999,13119
00008,0837,VENLAFAXINE HYDROCHLORIDE,37.5,,,81113.3,1902
00008,0923,PANTOPRAZOLE SODIUM,40,,,150415.182,67682
00008,0941,PANTOPRAZOLE SODIUM,40,,,18833.932,9690
00008,1210,DESVENLAFAXINE SUCCINATE,25,,,71212,2239
00008,1211,DESVENLAFAXINE SUCCINATE,50,,,7258049.06,227560
00008,1222,DESVENLAFAXINE SUCCINATE,100,,,6330447,203541
00008,2001,PANTOPRAZOLE SODIUM,40,,,876,429
00008,4001,PANTOPRAZOLE SODIUM,40,,,32153.466,15902
00009,0011,HYDROCORTISONE SODIUM SUCCINATE,100,,,98546.624,36667
00009,0039,METHYLPREDNISOLONE SODIUM SUCCINATE,40,,,189907.181,89470
00009,0039,METHYLPREDNISOLONE SODIUM SUCCINATE,40,,,189907.181,89470
00009,0047,METHYLPREDNISOLONE SODIUM SUCCINATE,125,,,706336.749,297750
00009,0086,TESTOSTERONE CYPIONATE,200,CIII,,10440.891,3091
00009,0233,BACITRACIN,5000,,,10076.262,5746
00009,0233,BACITRACIN,5000,,,10076.262,5746
00009,0280,METHYLPREDNISOLONE ACETATE,40,,,762874.999,480537
00009,0280,METHYLPREDNISOLONE ACETATE,40,,,762874.999,480537
00009,0302,CLINDAMYCIN PHOSPHATE,150,,,23.066,22
00009,0347,TESTOSTERONE CYPIONATE,100,CIII,,37806.689,8152
00009,0417,TESTOSTERONE CYPIONATE,200,CIII,,247859.524,90933
00009,0520,TESTOSTERONE CYPIONATE,200,CIII,,5597.845,3270
00009,0698,METHYLPREDNISOLONE SODIUM SUCCINATE,1,,,46853.902,12981
00009,0746,MEDROXYPROGESTERONE ACETATE,150,,,1196221.8900000001,419096
00009,0760,CLINDAMYCIN PALMITATE HYDROCHLORIDE,75,,,4811437.442,18703
00009,0796,METHYLPREDNISOLONE SODIUM SUCCINATE,NA,,,2578.553,3321
00009,0825,HYDROCORTISONE SODIUM SUCCINATE,100,,,34904.383,11501
00009,0870,CLINDAMYCIN PHOSPHATE,150,,,7218.508,1325
00009,0902,CLINDAMYCIN PHOSPHATE,150,,,30773.266,1973
00009,3073,METHYLPREDNISOLONE ACETATE,40,,,382834.801,211850
00009,3073,METHYLPREDNISOLONE ACETATE,40,,,382834.801,211850
00009,3375,CLINDAMYCIN PHOSPHATE,12,,,430592.202,7861
00009,3381,CLINDAMYCIN PHOSPHATE,6,,,35379,299
00009,3382,CLINDAMYCIN PHOSPHATE,18,,,351251.926,6131
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,373083.931,205228
00009,3475,METHYLPREDNISOLONE ACETATE,80,,,373083.931,205228
00009,6780,CLINDAMYCIN PHOSPHATE,12,,,11195,259
00009,7376,MEDROXYPROGESTERONE ACETATE,150,,,126714.89600000001,45055
00013,2626,SOMATROPIN,NA,,,97969.4,19165
00013,2646,SOMATROPIN,NA,,,132565.3,30400
00013,2649,SOMATROPIN,NA,,,23879,932
00013,2650,SOMATROPIN,NA,,,48285,1963
00013,2651,SOMATROPIN,NA,,,53370.01,2074
00013,2652,SOMATROPIN,NA,,,51957,2030
00013,2653,SOMATROPIN,NA,,,47939,1806
00013,2654,SOMATROPIN,NA,,,35995,1337
00013,2655,SOMATROPIN,NA,,,21492,793
00013,2656,SOMATROPIN,NA,,,21194,782
00023,0312,"MINERAL OIL, PETROLATUM",425; 568,,,214864.019,38356
00023,0313,SULFACETAMIDE SODIUM AND PREDNISOLONE ACETATE,100; 2,,,4318,1207
00023,0316,FLUOROMETHOLONE,1,,,18462,5182
00023,3919,ONABOTULINUMTOXINA,50,,,668.93,242
00023,4554,CARBOXYMETHYLCELLULOSE SODIUM,10,,,524306.54,11486
00023,9177,BRIMONIDINE TARTRATE,1.5,,,163574.1,23566
00023,9321,BRIMONIDINE TARTRATE,1,,,705896,113338
00024,5869,INSULIN GLARGINE,300,,,169074.79,26750
00026,3782,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,1090388,354
00026,3782,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,1090388,354
00026,3783,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,14098651,1728
00026,3783,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,14098651,1728
00026,3786,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,45284368.563,1679
00026,3786,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,45284368.563,1679
00026,3787,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,37224027.709,999
00026,3787,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,37224027.709,999
00026,3793,ANTIHEMOPHILIC FACTOR (RECOMBINANT),NA,,,1066175,86
00032,1708,PROGESTERONE,100,,,72663,2132
00037,6822,PRAMOXINE HYDROCHLORIDE HYDROCORTISONE ACETATE,100; 100,,,383998.4,33895
00054,0007,CALCITRIOL,0.25,,,1967285.694,56291
00054,0010,FLECAINIDE ACETATE,50,,,1159410.858,17485
00054,0017,PREDNISONE,10,,,15138339.11,532748
00054,0018,PREDNISONE,20,,,18521505.818,1402891
00054,0019,PREDNISONE,50,,,2968138.54,522855
00054,0020,LITHIUM CARBONATE,450,,,8030712,144792
00054,0021,LITHIUM CARBONATE,300,,,10095746.662,128825
00054,0025,MEFLOQUINE HYDROCHLORIDE,250,,,123033,27384
00054,0037,CLARITHROMYCIN,500,,,1171923.056,48480
00054,0045,IPRATROPIUM BROMIDE,21,,,1538617.06,50737
00054,0046,IPRATROPIUM BROMIDE,42,,,938995.4839999999,60508
00054,0064,ONDANSETRON HYDROCHLORIDE,4,,,8113837.6,207107
00054,0079,BALSALAZIDE DISODIUM,750,,,4772010,23906
00054,0088,CALCIUM ACETATE,667,,,12965365,80187
00054,0097,OXCARBAZEPINE,150,,,6546878,94621
00054,0098,OXCARBAZEPINE,300,,,15937356.502,203649
00054,0099,OXCARBAZEPINE,600,,,7354771,108209
00054,0114,VALACYCLOVIR,500,,,477147,16301
00054,0115,VALACYCLOVIR,1,,,170118.376,7887
00054,0117,ROPINIROLE,0.5,,,565805,12256
00054,0143,GRANISETRON HYDROCHLORIDE,1,,,13158.072,777
00054,0166,MYCOPHENOLATE MOFETIL,500,,,7933051,78045
00054,0176,BUPRENORPHINE HCL,2,CIII,,1086999.5,82800
00054,0177,BUPRENORPHINE HCL,8,CIII,,13261357.8,420705
00054,0188,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,2; .5,CIII,,602631,16681
00054,0189,BUPRENORPHINE HYDROCHLORIDE AND NALOXONE HYDROCHLORIDE DIHYDRATE,8; 2,CIII,,8532981.002,253342
00054,0198,FAMCICLOVIR,500,,,150834,6300
00054,0199,OXCARBAZEPINE,300,,,17714426.604,49375
00054,0211,PROTRIPTYLINE HYDROCHLORIDE,10,,,119001,1748
00054,0220,QUETIAPINE FUMARATE,25,,,4353784.984,94082
00054,0221,QUETIAPINE FUMARATE,100,,,8422601.293,205262
00054,0222,QUETIAPINE FUMARATE,200,,,6376048.704,162848
00054,0223,QUETIAPINE FUMARATE,300,,,5663575.002,143958
00054,0224,LEVETIRACETAM,100,,,10073628.15,30096
00054,0229,QUETIAPINE FUMARATE,50,,,7215286.282,167609
00054,0230,QUETIAPINE FUMARATE,400,,,4509411.13,116039
00054,0235,MORPHINE SULFATE,15,CII,YES,21698489.169999998,282442
00054,0236,MORPHINE SULFATE,30,CII,YES,14727755.64,142864
00054,0237,MORPHINE SULFATE,10,CII,YES,4048345.2229999998,17371
00054,0244,CODEINE SULFATE,30,CII,YES,759867,10627
00054,0245,CODEINE SULFATE,60,CII,YES,206329,1705
00054,0251,IRBESARTAN,150,,,70419,2080
00054,0252,IRBESARTAN,300,,,224790.5,7157
00054,0255,IRBESARTAN AND HYDROCHLOROTHIAZIDE,300; 12.5,,,127179,4135
00054,0259,MONTELUKAST SODIUM,10,,,37335880.954,1205922
00054,0264,HYDROMORPHONE HYDROCHLORIDE,4,CII,YES,2756584,30336
00054,0265,HYDROMORPHONE HYDROCHLORIDE,8,CII,YES,1660604,15071
00054,0279,NARATRIPTAN,2.5,,,131478.002,14380
00054,0283,OXYMORPHONE HYDROCHLORIDE,5,CII,YES,165406,2032
00054,0284,OXYMORPHONE HYDROCHLORIDE,10,CII,YES,727121,7180
00054,0288,MONTELUKAST SODIUM,4,,,10531135.002,345338
00054,0289,MONTELUKAST SODIUM,5,,,23808676.008,769114
00054,0291,ESZOPICLONE,2,CIV,,73146,2547
00054,0292,ESZOPICLONE,3,CIV,,294042.002,10234
00054,0334,CEVIMELINE HYDROCHLORIDE,30,,,501789,5851
00054,0348,TINIDAZOLE,500,,,118519.556,12111
00054,0383,CYCLOPHOSPHAMIDE,50,,,367835.2,7756
00054,0404,MORPHINE SULFATE,100,CII,YES,1534364.654,17957
00054,0450,NEVIRAPINE,50,,,655122.2,897
00054,0517,MORPHINE SULFATE,100,CII,YES,29933.51,469
00054,0542,TELMISARTAN,20,,,8432,258
00054,0543,TELMISARTAN,40,,,69635,2134
00054,0544,TELMISARTAN,80,,,91367,2826
00054,0546,TELMISARTAN AND HYDROCHLOROTHIAZIDE,80; 12.5,,,83083,2532
00054,0547,TELMISARTAN AND HYDROCHLOROTHIAZIDE,80; 25,,,69008,2257
00054,0551,OXYCODONE AND ACETAMINOPHEN,5; 325,CII,YES,38819042.05,974662
00054,0575,ASPIRIN AND DIPYRIDAMOLE,25; 200,,,247764,4160
00054,2526,LITHIUM CARBONATE,150,,,5544753.002,96266
00054,2527,LITHIUM CARBONATE,300,,,50869859.006,644920
00054,2531,LITHIUM CARBONATE,600,,,4072184,82320
00054,3090,BUTORPHANOL TARTRATE,10,CIV,YES,58891.34,14307
00054,3120,CALCITRIOL,1,,,542111,25924
00054,3176,DEXAMETHASONE INTENSOL,1,,,796928.209,29476
00054,3177,DEXAMETHASONE,0.5,,,3352645.23,32382
00054,3194,DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE,2.5; .025,CV,,1386305.5,15916
00054,3270,FLUTICASONE PROPIONATE,50,,,104991025.042,6537928
00054,3294,FUROSEMIDE,10,,,5586962.914,83507
00054,3545,MEPERIDINE HYDROCHLORIDE,50,CII,,399218.81799999997,36213
00054,3721,PREDNISONE INTENSOL,5,,,143056.6,3031
00054,3722,PREDNISONE,5,,,6061794.816,73998
00054,3727,PROPRANOLOL HYDROCHLORIDE,20,,,13520481.79,72603
00054,3730,PROPRANOLOL HYDROCHLORIDE,40,,,584890.4,3471
00054,4146,CLOTRIMAZOLE,10,,,1775513.184,31149
00054,4179,DEXAMETHASONE,0.5,,,794486.782,28257
00054,4180,DEXAMETHASONE,0.75,,,551503.11,33769
00054,4181,DEXAMETHASONE,1,,,1298606.8260000001,53865
00054,4183,DEXAMETHASONE,2,,,1588707.858,66104
00054,4184,DEXAMETHASONE,4,,,6610847.52,398276
00054,4186,DEXAMETHASONE,6,,,135759.986,21790
00054,4297,FUROSEMIDE,20,,,15133971.668,397881
00054,4299,FUROSEMIDE,40,,,20238206.833,474516
00054,4301,FUROSEMIDE,80,,,2047399.75,41320
00054,4496,LEUCOVORIN CALCIUM,5,,,547982.2,11647
00054,4527,LITHIUM CARBONATE,300,,,13050909.004,165820
00054,4550,METHOTREXATE SODIUM,2.5,,,7778019.144,296573
00054,4581,MERCAPTOPURINE,50,,,3653338.934,86315
00054,4595,MEPERIDINE HYDROCHLORIDE,50,CII,,191906.5,4879
00054,4596,MEPERIDINE HYDROCHLORIDE,100,CII,,24321,293
00054,4721,PROPANTHELINE BROMIDE,15,,,186115,2091
00054,4728,PREDNISONE,5,,,13518271.762,337600
00054,4741,PREDNISONE,1,,,5290060,55479
00054,4742,PREDNISONE,2.5,,,2827100,60650
00054,8174,DEXAMETHASONE,1,,,16058.592,1124
00054,8175,DEXAMETHASONE,4,,,271392.681,34051
00054,8176,DEXAMETHASONE,2,,,18341.403,3063
00054,8179,DEXAMETHASONE,0.5,,,11544,670
00054,8183,DEXAMETHASONE,6,,,4165.933,1492
00054,8299,FUROSEMIDE,40,,,43012.588,1528
00054,8527,LITHIUM CARBONATE,300,,,46923,1016
00054,8531,LITHIUM CARBONATE,600,,,45720,918
00054,8595,MEPERIDINE HYDROCHLORIDE,50,CII,,2140.5,115
00054,8724,PREDNISONE,5,,,45735.114,3063
00054,8739,PREDNISONE,1,,,23550.501,418
00065,0260,TRAVOPROST,0.04,,,687741.498,226402
00065,0530,PURIFIED WATER,986,,,6654,822
00065,0652,TOBRAMYCIN / DEXAMETHASONE,3; .5,,,6295,1222
00065,0741,TETRACAINE HYDROCHLORIDE,5,,,18076.084,11278
00067,4345,SCOPOLAMINE,1,,,660893.988,101009
00069,0062,HEPARIN SODIUM,10000,,,33386.864,1258
00069,0113,HALOPERIDOL LACTATE,5,,,2230.1,1458
00069,0122,BENZONATATE,100,,,10547,340
00069,0179,DEXAMETHASONE SODIUM PHOSPHATE,4,,,5773.05,1602
00069,0971,DOXYCYCLINE CALCIUM,50,,,945555.911,4338
00069,2589,VANCOMYCIN HYDROCHLORIDE,1,,,19295.451,2635
00069,2601,VANCOMYCIN HYDROCHLORIDE,10,,,260.06,276
00069,3034,DOXORUBICIN HYDROCHLORIDE,2,,,290024.385,7024
00069,4541,DEXAMETHASONE SODIUM PHOSPHATE,10,,,58329.373,10702
00069,4547,DEXAMETHASONE SODIUM PHOSPHATE,4,,,82953.791,20097
00074,1052,LEUPROLIDE ACETATE AND NORETHINDRONE ACETATE,NA,,,478,474
00074,2282,LEUPROLIDE ACETATE,NA,,,5066.647,4942
00074,3054,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,10; 300,CII,YES,548116,6737
00074,3093,DASABUVIR AND OMBITASVIR AND PARITAPREVIR AND RITONAVIR,NA,,,411307.5,16616
00074,3346,LEUPROLIDE ACETATE,NA,,,13980.274,13968
00074,3641,LEUPROLIDE ACETATE,NA,,,28377.54,28247
00074,3642,LEUPROLIDE ACETATE,NA,,,17881.032,15825
00074,3663,LEUPROLIDE ACETATE,NA,,,12005.152,12081
00074,3683,LEUPROLIDE ACETATE,NA,,,5466.343,5542
00074,3826,DIVALPROEX SODIUM,250,,,3070272,39972
00074,4339,ADALIMUMAB,NA,,,821001.608,353090
00074,6114,DIVALPROEX SODIUM,125,,,21792688.58,102237
00074,7126,DIVALPROEX SODIUM,500,,,8365209,108448
00074,9694,LEUPROLIDE ACETATE,NA,,,6573.875,6678
00075,1506,TRIAMCINOLONE ACETONIDE,55,,,826.5,51
00078,0110,CYCLOSPORINE,100,,,48676.801,769
00078,0344,ESTRADIOL,0.05,,,57308,6912
00078,0346,ESTRADIOL,0.1,,,120452,13945
00078,0365,ESTRADIOL,0.025,,,22741,2769
00078,0370,METHYLPHENIDATE HYDROCHLORIDE,20,CII,,1005998,28566
00078,0372,METHYLPHENIDATE HYDROCHLORIDE,40,CII,,584402,17562
00078,0424,METHYLPHENIDATE HYDROCHLORIDE,10,CII,,1660024,50767
00078,0430,DEXMETHYLPHENIDATE HYDROCHLORIDE,5,CII,,6267123.002,195695
00078,0431,DEXMETHYLPHENIDATE HYDROCHLORIDE,10,CII,,15699527.002,503294
00078,0432,DEXMETHYLPHENIDATE HYDROCHLORIDE,20,CII,,18025867.002,561239
00078,0433,DEXMETHYLPHENIDATE HYDROCHLORIDE,30,CII,,5790836.01,185156
00078,0434,DEXMETHYLPHENIDATE HYDROCHLORIDE,40,CII,,2379314,77832
00078,0493,DEXMETHYLPHENIDATE HYDROCHLORIDE,15,CII,,11171502.002,358240
00078,0510,CARBAMAZEPINE,100,,,5931909.244,64640
00078,0511,CARBAMAZEPINE,200,,,4052968,37830
00078,0512,CARBAMAZEPINE,400,,,2518596,35413
00078,0563,AMLODIPINE VALSARTAN AND HYDROCHLOROTHIAZIDE,10; 320; 25,,,311381,10176
00078,0608,DEXMETHYLPHENIDATE HYDROCHLORIDE,25,CII,,6363204,204432
00078,0630,TOBRAMYCIN,28,,,1032088,4670
00078,0639,SECUKINUMAB,150,,,6971,2236
00078,0647,OCTREOTIDE ACETATE,NA,,,1899.25,1491
00085,1136,EPTIFIBATIDE,0.75,,,53301.768,413
00085,1136,EPTIFIBATIDE,0.75,,,53301.768,413
00085,1136,EPTIFIBATIDE,0.75,,,53301.768,413
00085,1322,DESLORATADINE AND PSEUDOEPHEDRINE SULFATE,2.5; 120,,,59435,1288
00088,2219,INSULIN GLARGINE,100,,,51629308.392,3124467
00088,2502,INSULIN GLULISINE,100,,,1997171.466,123725
00093,0012,PANTOPRAZOLE SODIUM,40,,,54634394.99,1556176
00093,0050,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 15,CIII,YES,567083.8,17780
00093,0051,CARVEDILOL,3.125,,,22235780.174,343260
00093,0058,TRAMADOL HYDROCHLORIDE,50,CIV,YES,184848719.464,2708047
00093,0073,ZOLPIDEM TARTRATE,5,CIV,,11170400.06,407918
00093,0074,ZOLPIDEM TARTRATE,10,CIV,,30790499.066,1094265
00093,0083,AMLODIPINE BESYLATE,2.5,,,447063.855,12911
00093,0109,CARBAMAZEPINE,200,,,19417939.4,202888
00093,0132,LAMOTRIGINE,25,,,11018043,60117
00093,0135,CARVEDILOL,6.25,,,25834281.752,390024
00093,0150,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 30,CIII,YES,49646151.472,1650961
00093,0262,FLUOCINONIDE,0.5,,,5404100.28,107011
00093,0263,FLUOCINONIDE,0.5,,,536530,9971
00093,0294,CARBIDOPA AND LEVODOPA,25; 250,,,1055097,10022
00093,0308,CLEMASTINE FUMARATE,2.68,,,570725.17,12148
00093,0311,LOPERAMIDE HYDROCHLORIDE,2,,,12584479.608,261494
00093,0350,ACETAMINOPHEN AND CODEINE PHOSPHATE,300; 60,CIII,YES,17300986,262166
00093,0463,LAMOTRIGINE,100,,,27333645.494,495383
00093,0658,CALCITRIOL,0.5,,,2442133,54887
00093,0670,GEMFIBROZIL,600,,,27035842.644,435778
00093,0688,LAMOTRIGINE,5,,,2548821,17310
00093,0711,FLURBIPROFEN,100,,,640198.7339999999,14382
00093,0733,METOPROLOL TARTRATE,50,,,40734162.564,674026
00093,0734,METOPROLOL TARTRATE,100,,,8115740.9,130821
00093,0771,PRAVASTATIN SODIUM,10,,,4814429.064,143302
00093,0778,CARBAMAZEPINE,100,,,3454127,27380
00093,0810,NORTRIPTYLINE HYDROCHLORIDE,10,,,10861874.202,196551
